success,execution_time,failure_type,failure_stage,error_message,warnings_count,memory_peak,param_N,param_N_d,param_N_p,param_endpoints,param_basis_type,param_integration_method_G,param_integration_method_T,param_n_points_G,param_n_points_T,param_alpha,param_K,param_true_data_noise,param_assumed_data_noise,param_m_bar_callable,param_m_0_callable,param_solver,result_compute_property_posterior
False,4.4071290493011475,numerical_instability,compute_property_posterior,Covariance matrix not positive definite (min eigenvalue: -0.000790586566636123); Gaussian measure construction failed: Covariance matrix is not non-negative; 8 negative eigenvalues detected,0,,100,32,30,"(0, 1)",sine,trapz,trapz,500,500,0.1,50,0.1,0.1,<function <lambda> at 0x7f5765e2de40>,<function <lambda> at 0x7f5765ebaca0>,<pygeoinf.linear_solvers.LUSolver object at 0x7f5765da6610>,"{'property_posterior_computation_time': 0.5683128833770752, 'cov_P_computation_time': 3.832991600036621, 'cov_P_shape': (30, 30), 'cov_P_min_eigenvalue': -0.000790586566636123, 'cov_P_max_eigenvalue': 0.16970567021752936, 'cov_P_num_negative_eigenvalues': 8, 'cov_P_condition_number': 214.6579228377383, 'cov_P_is_positive_definite': False, 'cov_P_is_invertible': True, 'cov_P_suggested_regularization': ['Add diagonal regularization ~ 7.91e-04 to cov_P'], 'cov_P_measure_failed': True, 'cov_P_measure_error': 'Covariance matrix is not non-negative'}"
True,1.358593463897705,,,,0,,100,55,1,"(0, 1)",sine,trapz,trapz,500,500,0.1,50,0.1,0.1,<function <lambda> at 0x7f5765e2de40>,<function <lambda> at 0x7f5765ebaca0>,<pygeoinf.linear_solvers.LUSolver object at 0x7f5765da6610>,"{'property_posterior_computation_time': 1.1298365592956543, 'cov_P_computation_time': 0.21892166137695312, 'cov_P_shape': (1, 1), 'cov_P_min_eigenvalue': 0.0016000992554692716, 'cov_P_max_eigenvalue': 0.0016000992554692716, 'cov_P_num_negative_eigenvalues': 0, 'cov_P_condition_number': 1.0, 'cov_P_is_positive_definite': True, 'cov_P_is_invertible': True}"
True,2.7086362838745117,,,,0,,100,55,8,"(0, 1)",sine,trapz,trapz,500,500,0.1,50,0.1,0.1,<function <lambda> at 0x7f5765e2de40>,<function <lambda> at 0x7f5765ebaca0>,<pygeoinf.linear_solvers.LUSolver object at 0x7f5765da6610>,"{'property_posterior_computation_time': 1.141690969467163, 'cov_P_computation_time': 1.5576038360595703, 'cov_P_shape': (8, 8), 'cov_P_min_eigenvalue': 0.0004570928711773693, 'cov_P_max_eigenvalue': 0.02830483038281071, 'cov_P_num_negative_eigenvalues': 0, 'cov_P_condition_number': 61.92358745369136, 'cov_P_is_positive_definite': True, 'cov_P_is_invertible': True}"
False,4.022772789001465,numerical_instability,compute_property_posterior,Covariance matrix not positive definite (min eigenvalue: -2.727333766073281e-06); Gaussian measure construction failed: Covariance matrix is not non-negative; 1 negative eigenvalues detected,0,,100,55,15,"(0, 1)",sine,trapz,trapz,500,500,0.1,50,0.1,0.1,<function <lambda> at 0x7f5765e2de40>,<function <lambda> at 0x7f5765ebaca0>,<pygeoinf.linear_solvers.LUSolver object at 0x7f5765da6610>,"{'property_posterior_computation_time': 1.1242241859436035, 'cov_P_computation_time': 2.8894309997558594, 'cov_P_shape': (15, 15), 'cov_P_min_eigenvalue': -2.727333766073281e-06, 'cov_P_max_eigenvalue': 0.05581806494023857, 'cov_P_num_negative_eigenvalues': 1, 'cov_P_condition_number': 20466.16576034383, 'cov_P_is_positive_definite': False, 'cov_P_is_invertible': True, 'cov_P_suggested_regularization': ['Add diagonal regularization ~ 2.74e-06 to cov_P'], 'cov_P_measure_failed': True, 'cov_P_measure_error': 'Covariance matrix is not non-negative'}"
False,5.3902428150177,numerical_instability,compute_property_posterior,Covariance matrix not positive definite (min eigenvalue: -5.136380070854876e-05); Gaussian measure construction failed: Covariance matrix is not non-negative; 2 negative eigenvalues detected,0,,100,55,22,"(0, 1)",sine,trapz,trapz,500,500,0.1,50,0.1,0.1,<function <lambda> at 0x7f5765e2de40>,<function <lambda> at 0x7f5765ebaca0>,<pygeoinf.linear_solvers.LUSolver object at 0x7f5765da6610>,"{'property_posterior_computation_time': 1.1376988887786865, 'cov_P_computation_time': 4.241958379745483, 'cov_P_shape': (22, 22), 'cov_P_min_eigenvalue': -5.136380070854876e-05, 'cov_P_max_eigenvalue': 0.08426489252378488, 'cov_P_num_negative_eigenvalues': 2, 'cov_P_condition_number': 1640.5501805040728, 'cov_P_is_positive_definite': False, 'cov_P_is_invertible': True, 'cov_P_suggested_regularization': ['Add diagonal regularization ~ 5.14e-05 to cov_P'], 'cov_P_measure_failed': True, 'cov_P_measure_error': 'Covariance matrix is not non-negative'}"
False,6.928344249725342,numerical_instability,compute_property_posterior,Covariance matrix not positive definite (min eigenvalue: -0.000698371502281182); Gaussian measure construction failed: Covariance matrix is not non-negative; 7 negative eigenvalues detected,0,,100,55,30,"(0, 1)",sine,trapz,trapz,500,500,0.1,50,0.1,0.1,<function <lambda> at 0x7f5765e2de40>,<function <lambda> at 0x7f5765ebaca0>,<pygeoinf.linear_solvers.LUSolver object at 0x7f5765da6610>,"{'property_posterior_computation_time': 1.1361260414123535, 'cov_P_computation_time': 5.7829835414886475, 'cov_P_shape': (30, 30), 'cov_P_min_eigenvalue': -0.000698371502281182, 'cov_P_max_eigenvalue': 0.11490680762469116, 'cov_P_num_negative_eigenvalues': 7, 'cov_P_condition_number': 164.53536155091675, 'cov_P_is_positive_definite': False, 'cov_P_is_invertible': True, 'cov_P_suggested_regularization': ['Add diagonal regularization ~ 6.98e-04 to cov_P'], 'cov_P_measure_failed': True, 'cov_P_measure_error': 'Covariance matrix is not non-negative'}"
True,2.1026806831359863,,,,0,,100,77,1,"(0, 1)",sine,trapz,trapz,500,500,0.1,50,0.1,0.1,<function <lambda> at 0x7f5765e2de40>,<function <lambda> at 0x7f5765ebaca0>,<pygeoinf.linear_solvers.LUSolver object at 0x7f5765da6610>,"{'property_posterior_computation_time': 1.8033151626586914, 'cov_P_computation_time': 0.28688526153564453, 'cov_P_shape': (1, 1), 'cov_P_min_eigenvalue': 0.0014142959065772847, 'cov_P_max_eigenvalue': 0.0014142959065772847, 'cov_P_num_negative_eigenvalues': 0, 'cov_P_condition_number': 1.0, 'cov_P_is_positive_definite': True, 'cov_P_is_invertible': True}"
True,3.915567398071289,,,,0,,100,77,8,"(0, 1)",sine,trapz,trapz,500,500,0.1,50,0.1,0.1,<function <lambda> at 0x7f5765e2de40>,<function <lambda> at 0x7f5765ebaca0>,<pygeoinf.linear_solvers.LUSolver object at 0x7f5765da6610>,"{'property_posterior_computation_time': 1.813152551651001, 'cov_P_computation_time': 2.089881658554077, 'cov_P_shape': (8, 8), 'cov_P_min_eigenvalue': 0.0003777616633604068, 'cov_P_max_eigenvalue': 0.016227518590052392, 'cov_P_num_negative_eigenvalues': 0, 'cov_P_condition_number': 42.9570286346669, 'cov_P_is_positive_definite': True, 'cov_P_is_invertible': True}"
True,5.73609185218811,,,,0,,100,77,15,"(0, 1)",sine,trapz,trapz,500,500,0.1,50,0.1,0.1,<function <lambda> at 0x7f5765e2de40>,<function <lambda> at 0x7f5765ebaca0>,<pygeoinf.linear_solvers.LUSolver object at 0x7f5765da6610>,"{'property_posterior_computation_time': 1.8202292919158936, 'cov_P_computation_time': 3.9031927585601807, 'cov_P_shape': (15, 15), 'cov_P_min_eigenvalue': 3.1333245655466935e-06, 'cov_P_max_eigenvalue': 0.032034813119347555, 'cov_P_num_negative_eigenvalues': 0, 'cov_P_condition_number': 10223.905136287154, 'cov_P_is_positive_definite': True, 'cov_P_is_invertible': True}"
False,7.4719078540802,numerical_instability,compute_property_posterior,Covariance matrix not positive definite (min eigenvalue: -2.9581733612690564e-05); Gaussian measure construction failed: Covariance matrix is not non-negative; 2 negative eigenvalues detected,0,,100,77,22,"(0, 1)",sine,trapz,trapz,500,500,0.1,50,0.1,0.1,<function <lambda> at 0x7f5765e2de40>,<function <lambda> at 0x7f5765ebaca0>,<pygeoinf.linear_solvers.LUSolver object at 0x7f5765da6610>,"{'property_posterior_computation_time': 1.8290553092956543, 'cov_P_computation_time': 5.63021445274353, 'cov_P_shape': (22, 22), 'cov_P_min_eigenvalue': -2.9581733612690564e-05, 'cov_P_max_eigenvalue': 0.0482387336179121, 'cov_P_num_negative_eigenvalues': 2, 'cov_P_condition_number': 1630.6932598844608, 'cov_P_is_positive_definite': False, 'cov_P_is_invertible': True, 'cov_P_suggested_regularization': ['Add diagonal regularization ~ 2.96e-05 to cov_P'], 'cov_P_measure_failed': True, 'cov_P_measure_error': 'Covariance matrix is not non-negative'}"
False,9.4999840259552,numerical_instability,compute_property_posterior,Covariance matrix not positive definite (min eigenvalue: -0.00034092428072386683); Gaussian measure construction failed: Covariance matrix is not non-negative; 6 negative eigenvalues detected,0,,100,77,30,"(0, 1)",sine,trapz,trapz,500,500,0.1,50,0.1,0.1,<function <lambda> at 0x7f5765e2de40>,<function <lambda> at 0x7f5765ebaca0>,<pygeoinf.linear_solvers.LUSolver object at 0x7f5765da6610>,"{'property_posterior_computation_time': 1.8107280731201172, 'cov_P_computation_time': 7.676750659942627, 'cov_P_shape': (30, 30), 'cov_P_min_eigenvalue': -0.00034092428072386683, 'cov_P_max_eigenvalue': 0.0655730461313774, 'cov_P_num_negative_eigenvalues': 6, 'cov_P_condition_number': 192.33903197551538, 'cov_P_is_positive_definite': False, 'cov_P_is_invertible': True, 'cov_P_suggested_regularization': ['Add diagonal regularization ~ 3.41e-04 to cov_P'], 'cov_P_measure_failed': True, 'cov_P_measure_error': 'Covariance matrix is not non-negative'}"
True,2.988199234008789,,,,0,,100,100,1,"(0, 1)",sine,trapz,trapz,500,500,0.1,50,0.1,0.1,<function <lambda> at 0x7f5765e2de40>,<function <lambda> at 0x7f5765ebaca0>,<pygeoinf.linear_solvers.LUSolver object at 0x7f5765da6610>,"{'property_posterior_computation_time': 2.618130683898926, 'cov_P_computation_time': 0.354353666305542, 'cov_P_shape': (1, 1), 'cov_P_min_eigenvalue': 0.0012429923766624415, 'cov_P_max_eigenvalue': 0.0012429923766624415, 'cov_P_num_negative_eigenvalues': 0, 'cov_P_condition_number': 1.0, 'cov_P_is_positive_definite': True, 'cov_P_is_invertible': True}"
True,5.222538709640503,,,,0,,100,100,8,"(0, 1)",sine,trapz,trapz,500,500,0.1,50,0.1,0.1,<function <lambda> at 0x7f5765e2de40>,<function <lambda> at 0x7f5765ebaca0>,<pygeoinf.linear_solvers.LUSolver object at 0x7f5765da6610>,"{'property_posterior_computation_time': 2.6300559043884277, 'cov_P_computation_time': 2.5765342712402344, 'cov_P_shape': (8, 8), 'cov_P_min_eigenvalue': 0.00031066250993537, 'cov_P_max_eigenvalue': 0.014926171065327482, 'cov_P_num_negative_eigenvalues': 0, 'cov_P_condition_number': 48.046257877826044, 'cov_P_is_positive_definite': True, 'cov_P_is_invertible': True}"
False,7.509521484375,numerical_instability,compute_property_posterior,Covariance matrix not positive definite (min eigenvalue: -3.9000805967180074e-06); Gaussian measure construction failed: Covariance matrix is not non-negative; 2 negative eigenvalues detected,0,,100,100,15,"(0, 1)",sine,trapz,trapz,500,500,0.1,50,0.1,0.1,<function <lambda> at 0x7f5765e2de40>,<function <lambda> at 0x7f5765ebaca0>,<pygeoinf.linear_solvers.LUSolver object at 0x7f5765da6610>,"{'property_posterior_computation_time': 2.6192944049835205, 'cov_P_computation_time': 4.874797582626343, 'cov_P_shape': (15, 15), 'cov_P_min_eigenvalue': -3.9000805967180074e-06, 'cov_P_max_eigenvalue': 0.029359837979451416, 'cov_P_num_negative_eigenvalues': 2, 'cov_P_condition_number': 7528.0080119775685, 'cov_P_is_positive_definite': False, 'cov_P_is_invertible': True, 'cov_P_suggested_regularization': ['Add diagonal regularization ~ 3.91e-06 to cov_P'], 'cov_P_measure_failed': True, 'cov_P_measure_error': 'Covariance matrix is not non-negative'}"
False,9.658607721328735,numerical_instability,compute_property_posterior,Covariance matrix not positive definite (min eigenvalue: -1.9792323355036814e-05); Gaussian measure construction failed: Covariance matrix is not non-negative; 3 negative eigenvalues detected,0,,100,100,22,"(0, 1)",sine,trapz,trapz,500,500,0.1,50,0.1,0.1,<function <lambda> at 0x7f5765e2de40>,<function <lambda> at 0x7f5765ebaca0>,<pygeoinf.linear_solvers.LUSolver object at 0x7f5765da6610>,"{'property_posterior_computation_time': 2.6236531734466553, 'cov_P_computation_time': 7.019625902175903, 'cov_P_shape': (22, 22), 'cov_P_min_eigenvalue': -1.9792323355036814e-05, 'cov_P_max_eigenvalue': 0.0442302522473713, 'cov_P_num_negative_eigenvalues': 3, 'cov_P_condition_number': 2234.717544472385, 'cov_P_is_positive_definite': False, 'cov_P_is_invertible': True, 'cov_P_suggested_regularization': ['Add diagonal regularization ~ 1.98e-05 to cov_P'], 'cov_P_measure_failed': True, 'cov_P_measure_error': 'Covariance matrix is not non-negative'}"
False,12.149046421051025,numerical_instability,compute_property_posterior,Covariance matrix not positive definite (min eigenvalue: -0.0003268201342743713); Gaussian measure construction failed: Covariance matrix is not non-negative; 6 negative eigenvalues detected,0,,100,100,30,"(0, 1)",sine,trapz,trapz,500,500,0.1,50,0.1,0.1,<function <lambda> at 0x7f5765e2de40>,<function <lambda> at 0x7f5765ebaca0>,<pygeoinf.linear_solvers.LUSolver object at 0x7f5765da6610>,"{'property_posterior_computation_time': 2.6127655506134033, 'cov_P_computation_time': 9.520776271820068, 'cov_P_shape': (30, 30), 'cov_P_min_eigenvalue': -0.0003268201342743713, 'cov_P_max_eigenvalue': 0.060038534122422146, 'cov_P_num_negative_eigenvalues': 6, 'cov_P_condition_number': 183.70512653917072, 'cov_P_is_positive_definite': False, 'cov_P_is_invertible': True, 'cov_P_suggested_regularization': ['Add diagonal regularization ~ 3.27e-04 to cov_P'], 'cov_P_measure_failed': True, 'cov_P_measure_error': 'Covariance matrix is not non-negative'}"
